Area,Section,Row,Seat,Lock,Allocation,Total-Seats,Seat-Type
C232,C232,9,13,CLUB,,1,
C232,C232,9,14,CLUB,,1,
C232,C232,9,15,CLUB,,1,
C232,C232,9,16,CLUB,,1,
C232,C232,9,17,CLUB,,1,
C232,C232,9,18,CLUB,,1,
C232,C232,9,19,CLUB,,1,
C232,C232,9,20,CLUB,,1,
C232,C232,9,21,CLUB,,1,
C232,C232,10,1,CLUB,,1,
C232,C232,10,2,CLUB,,1,
C232,C232,10,3,CLUB,,1,
C232,C232,10,4,CLUB,,1,
C232,C232,10,5,CLUB,,1,
C232,C232,10,6,CLUB,,1,
C232,C232,10,7,CLUB,,1,
C232,C232,10,8,CLUB,,1,
C232,C232,10,9,CLUB,,1,
C232,C232,10,10,CLUB,,1,
C232,C232,10,11,CLUB,,1,
C232,C232,10,12,CLUB,,1,
C232,C232,10,13,CLUB,,1,
C232,C232,10,14,CLUB,,1,
C232,C232,10,15,CLUB,,1,
C232,C232,10,16,CLUB,,1,
C232,C232,10,17,CLUB,,1,
C232,C232,10,18,CLUB,,1,
C232,C232,10,19,CLUB,,1,
C232,C232,10,20,CLUB,,1,
C232,C232,10,21,CLUB,,1,
C232,C232,10,22,CLUB,,1,
C232,C232,11,1,ADA-LTDMOB,,1,Semi-Ambulatory
C232,C232,11,2,ADA-LTDMOB,,1,Semi-Ambulatory
C232,C232,11,3,CLUB,,1,
C232,C232,11,4,CLUB,,1,
C232,C232,11,5,CLUB,,1,
C232,C232,11,6,CLUB,,1,
C232,C232,11,7,SALES-INVENTORY,,1,
C232,C232,11,8,SALES-INVENTORY,,1,
C232,C232,11,9,CLUB,,1,
C232,C232,11,10,CLUB,,1,
C232,C232,11,11,CLUB,,1,
C232,C232,11,12,CLUB,,1,
C232,C232,11,13,CLUB,,1,
C232,C232,11,14,CLUB,,1,
C232,C232,11,15,CLUB,,1,
C232,C232,11,16,CLUB,,1,
C232,C232,11,17,CLUB,,1,
C232,C232,11,18,CLUB,,1,
C232,C232,11,19,CLUB,,1,
C232,C232,11,20,CLUB,,1,
C232,C232,11,21,ADA-LTDMOB,,1,SA
C232,C232,11,22,ADA-LTDMOB,,1,SA
C232,C232,12,1,ADA-LTDMOB,,1,Semi-Ambulatory
C232,C232,12,2,ADA-LTDMOB,,1,Semi-Ambulatory
C232,C232,12,3,CLUB,,1,
C232,C232,12,4,CLUB,,1,
C232,C232,12,5,CLUB,,1,
C232,C232,12,6,CLUB,,1,
C232,C232,12,7,CLUB,,1,
C232,C232,12,8,CLUB,,1,
C232,C232,12,9,CLUB,,1,
C232,C232,12,10,CLUB,,1,
C232,C232,12,11,CLUB,,1,
C232,C232,12,12,CLUB,,1,
C232,C232,12,13,CLUB,,1,
C232,C232,12,14,CLUB,,1,
C232,C232,12,15,CLUB,,1,
C232,C232,12,16,CLUB,,1,
C232,C232,12,17,CLUB,,1,
C232,C232,12,18,CLUB,,1,
C232,C232,12,19,CLUB,,1,
C232,C232,12,20,CLUB,,1,
C232,C232,12,21,ADA-LTDMOB,,1,Semi-Ambulatory
C232,C232,12,22,ADA-LTDMOB,,1,Semi-Ambulatory
C232,C232,13,1,CLUB,,1,
C232,C232,13,2,CLUB,,1,
C232,C232,13,3,SALES-INVENTORY,,1,
C232,C232,13,4,SALES-INVENTORY,,1,
C232,C232,13,5,SALES-INVENTORY,,1,
C232,C232,13,6,SALES-INVENTORY,,1,
C232,C232,13,7,CLUB,,1,
C232,C232,13,8,CLUB,,1,
C232,C232,13,9,CLUB,,1,
C232,C232,13,10,CLUB,,1,
C232,C232,13,11,CLUB,,1,
C232,C232,13,12,CLUB,,1,
C232,C232,13,13,CLUB,,1,
C232,C232,13,14,CLUB,,1,
C232,C232,13,15,CLUB,,1,
C232,C232,13,16,CLUB,,1,
C232,C232,13,17,CLUB,,1,
C232,C232,13,18,CLUB,,1,
C232,C232,13,19,CLUB,,1,
C232,C232,13,20,CLUB,,1,
C232,C232,13,21,CLUB,,1,
C232,C232,13,22,CLUB,,1,
C232,C232,14,1,CLUB,,1,
C232,C232,14,2,CLUB,,1,
C232,C232,14,3,CLUB,,1,
C232,C232,14,4,CLUB,,1,
C232,C232,14,5,CLUB,,1,
C232,C232,14,6,CLUB,,1,
C232,C232,14,7,CLUB,,1,
C232,C232,14,8,CLUB,,1,
C232,C232,14,9,CLUB,,1,
C232,C232,14,10,CLUB,,1,
C232,C232,14,11,CLUB,,1,
C232,C232,14,12,CLUB,,1,
C232,C232,14,13,CLUB,,1,
C232,C232,14,14,CLUB,,1,
C232,C232,14,15,CLUB,,1,
C232,C232,14,16,CLUB,,1,
C232,C232,14,17,CLUB,,1,
C232,C232,14,18,CLUB,,1,
C232,C232,14,19,CLUB,,1,
C232,C232,14,20,CLUB,,1,
C232,C232,14,21,CLUB,,1,
C232,C232,14,22,CLUB,,1,
C232,C232,15,4,CLUB,,1,
C232,C232,15,5,CLUB,,1,
C232,C232,15,6,CLUB,,1,
C232,C232,15,7,CLUB,,1,
C232,C232,15,8,CLUB,,1,
C232,C232,15,9,CLUB,,1,
C232,C232,15,10,CLUB,,1,
C232,C232,15,11,CLUB,,1,
C232,C232,15,12,CLUB,,1,
C232,C232,15,13,CLUB,,1,
C232,C232,15,14,CLUB,,1,
C232,C232,15,15,CLUB,,1,
C232,C232,15,16,CLUB,,1,
C232,C232,15,17,CLUB,,1,
C232,C232,15,18,CLUB,,1,
C232,C232,15,19,CLUB,,1,
C232,C232,15,20,CLUB,,1,
C232,C232,13W,1,ADA-KILL,,1,Wheelchair
C232,C232,13W,2,ADA-KILL,,1,Wheelchair
C232,C232,13W,3,ADA-KILL,,1,Wheelchair
C232,C232,13W,4,ADA-KILL,,1,Wheelchair
C232,C232,13W,5,ADA-KILL,,1,Wheelchair
C232,C232,13W,6,ADA-KILL,,1,Wheelchair
C232,C232,13W,7,ADA-KILL,,1,Wheelchair
C232,C232,13W,8,ADA-KILL,,1,Wheelchair
C232,C232,13W,9,ADA-KILL,,1,Wheelchair
C232,C232,13W,10,ADA-KILL,,1,Wheelchair
C232,C232,13W,11,ADA-KILL,,1,Wheelchair
C232,C232,13W,12,ADA-KILL,,1,Wheelchair
C232,C232,13W,13,ADA-KILL,,1,Wheelchair
C232,C232,13W,14,ADA-KILL,,1,Wheelchair
C232,C232,13W,15,ADA-KILL,,1,Wheelchair
C232,C232,13W,16,ADA-KILL,,1,Wheelchair
C233,C233,1,1,CLUB,,1,
C233,C233,1,2,CLUB,,1,
C233,C233,1,3,CLUB,,1,
C233,C233,1,4,CLUB,,1,
C233,C233,1,5,CLUB,,1,
C233,C233,1,6,CLUB,,1,
C233,C233,1,7,CLUB,,1,
C233,C233,1,8,CLUB,,1,
C233,C233,1,9,CLUB,,1,
C233,C233,1,10,CLUB,,1,
C233,C233,1,11,CLUB,,1,
C233,C233,1,12,CLUB,,1,
C233,C233,1,13,CLUB,,1,
C233,C233,1,14,CLUB,,1,
C233,C233,1,15,CLUB,,1,
C233,C233,1,16,CLUB,,1,
C233,C233,1,17,CLUB,,1,
C233,C233,1,18,CLUB,,1,
C233,C233,1,19,CLUB,,1,
C233,C233,1,20,CLUB,,1,
C233,C233,1,21,CLUB,,1,
C233,C233,2,1,CLUB,,1,
C233,C233,2,2,CLUB,,1,
C233,C233,2,3,CLUB,,1,
C233,C233,2,4,CLUB,,1,
C233,C233,2,5,CLUB,,1,
C233,C233,2,6,CLUB,,1,
C233,C233,2,7,CLUB,,1,
C233,C233,2,8,CLUB,,1,
C233,C233,2,9,CLUB,,1,
C233,C233,2,10,CLUB,,1,
C233,C233,2,11,CLUB,,1,
C233,C233,2,12,CLUB,,1,
C233,C233,2,13,CLUB,,1,
C233,C233,2,14,CLUB,,1,
C233,C233,2,15,CLUB,,1,
C233,C233,2,16,CLUB,,1,
C233,C233,2,17,CLUB,,1,
C233,C233,2,18,CLUB,,1,
C233,C233,2,19,CLUB,,1,
C233,C233,2,20,CLUB,,1,
C233,C233,2,21,CLUB,,1,
C233,C233,3,1,CLUB,,1,
C233,C233,3,2,CLUB,,1,
C233,C233,3,3,CLUB,,1,
C233,C233,3,4,CLUB,,1,
C233,C233,3,5,CLUB,,1,
C233,C233,3,6,CLUB,,1,
C233,C233,3,7,CLUB,,1,
C233,C233,3,8,CLUB,,1,
C233,C233,3,9,CLUB,,1,
C233,C233,3,10,CLUB,,1,
C233,C233,3,11,CLUB,,1,
C233,C233,3,12,CLUB,,1,
C233,C233,3,13,CLUB,,1,
C233,C233,3,14,CLUB,,1,
C233,C233,3,15,CLUB,,1,
C233,C233,3,16,CLUB,,1,
C233,C233,3,17,CLUB,,1,
C233,C233,3,18,CLUB,,1,
C233,C233,3,19,CLUB,,1,
C233,C233,3,20,CLUB,,1,
C233,C233,3,21,CLUB,,1,
C233,C233,4,1,CLUB,,1,
C233,C233,4,2,CLUB,,1,
C233,C233,4,3,CLUB,,1,
C233,C233,4,4,CLUB,,1,
C233,C233,4,5,CLUB,,1,
C233,C233,4,6,CLUB,,1,
C233,C233,4,7,CLUB,,1,
C233,C233,4,8,CLUB,,1,
C233,C233,4,9,CLUB,,1,
C233,C233,4,10,CLUB,,1,
C233,C233,4,11,CLUB,,1,
C233,C233,4,12,CLUB,,1,
C233,C233,4,13,CLUB,,1,
C233,C233,4,14,CLUB,,1,
C233,C233,4,15,CLUB,,1,
C233,C233,4,16,CLUB,,1,
C233,C233,4,17,CLUB,,1,
C233,C233,4,18,CLUB,,1,
C233,C233,4,19,CLUB,,1,
C233,C233,4,20,CLUB,,1,
C233,C233,4,21,CLUB,,1,
C233,C233,5,1,CLUB,,1,
C233,C233,5,2,CLUB,,1,
C233,C233,5,3,CLUB,,1,
C233,C233,5,4,CLUB,,1,
C233,C233,5,5,CLUB,,1,
C233,C233,5,6,CLUB,,1,
C233,C233,5,7,CLUB,,1,
C233,C233,5,8,CLUB,,1,
C233,C233,5,9,CLUB,,1,
C233,C233,5,10,CLUB,,1,
C233,C233,5,11,CLUB,,1,
C233,C233,5,12,CLUB,,1,
C233,C233,5,13,CLUB,,1,
C233,C233,5,14,CLUB,,1,
C233,C233,5,15,CLUB,,1,
C233,C233,5,16,CLUB,,1,
C233,C233,5,17,CLUB,,1,
C233,C233,5,18,CLUB,,1,
C233,C233,5,19,CLUB,,1,
C233,C233,5,20,CLUB,,1,
C233,C233,5,21,CLUB,,1,
C233,C233,6,1,CLUB,,1,
C233,C233,6,2,CLUB,,1,
C233,C233,6,3,CLUB,,1,
C233,C233,6,4,CLUB,,1,
C233,C233,6,5,CLUB,,1,
C233,C233,6,6,CLUB,,1,
C233,C233,6,7,CLUB,,1,
C233,C233,6,8,CLUB,,1,
C233,C233,6,9,CLUB,,1,
C233,C233,6,10,CLUB,,1,
C233,C233,6,11,CLUB,,1,
C233,C233,6,12,CLUB,,1,
C233,C233,6,13,CLUB,,1,
C233,C233,6,14,SPONSOR,,1,
C233,C233,6,15,SPONSOR,,1,
C233,C233,6,16,CLUB,,1,
C233,C233,6,17,CLUB,,1,
C233,C233,6,18,CLUB,,1,
C233,C233,6,19,CLUB,,1,
C233,C233,6,20,CLUB,,1,
C233,C233,6,21,CLUB,,1,
C233,C233,7,1,CLUB,,1,
C233,C233,7,2,CLUB,,1,
C233,C233,7,3,CLUB,,1,
C233,C233,7,4,CLUB,,1,
C233,C233,7,5,CLUB,,1,
C233,C233,7,6,CLUB,,1,
C233,C233,7,7,CLUB,,1,
C233,C233,7,8,CLUB,,1,
C233,C233,7,9,CLUB,,1,
C233,C233,7,10,CLUB,,1,
C233,C233,7,11,CLUB,,1,
C233,C233,7,12,CLUB,,1,
C233,C233,7,13,CLUB,,1,
C233,C233,7,14,CLUB,,1,
C233,C233,7,15,CLUB,,1,
C233,C233,7,16,CLUB,,1,
C233,C233,7,17,CLUB,,1,
C233,C233,7,18,CLUB,,1,
C233,C233,7,19,CLUB,,1,
C233,C233,7,20,CLUB,,1,
C233,C233,7,21,CLUB,,1,
C233,C233,8,1,CLUB,,1,
C233,C233,8,2,CLUB,,1,
C233,C233,8,3,CLUB,,1,
C233,C233,8,4,CLUB,,1,
C233,C233,8,5,CLUB,,1,
C233,C233,8,6,CLUB,,1,
C233,C233,8,7,CLUB,,1,
C233,C233,8,8,CLUB,,1,
C233,C233,8,9,CLUB,,1,
C233,C233,8,10,CLUB,,1,
C233,C233,8,11,CLUB,,1,
C233,C233,8,12,CLUB,,1,
C233,C233,8,13,CLUB,,1,
C233,C233,8,14,CLUB,,1,
C233,C233,8,15,CLUB,,1,
C233,C233,8,16,CLUB,,1,
C233,C233,8,17,CLUB,,1,
C233,C233,8,18,CLUB,,1,
C233,C233,8,19,CLUB,,1,
C233,C233,8,20,CLUB,,1,
C233,C233,8,21,CLUB,,1,
C233,C233,9,1,,,1,
C233,C233,9,2,,,1,
C233,C233,9,3,CLUB,,1,
C233,C233,9,4,CLUB,,1,
C233,C233,9,5,CLUB,,1,
C233,C233,9,6,CLUB,,1,
C233,C233,9,7,CLUB,,1,
C233,C233,9,8,CLUB,,1,
C233,C233,9,9,CLUB,,1,
C233,C233,9,10,CLUB,,1,
C233,C233,9,11,CLUB,,1,
C233,C233,9,12,CLUB,,1,
C233,C233,9,13,CLUB,,1,
C233,C233,9,14,CLUB,,1,
C233,C233,9,15,CLUB,,1,
C233,C233,9,16,CLUB,,1,
C233,C233,9,17,CLUB,,1,
C233,C233,9,18,CLUB,,1,
C233,C233,9,19,CLUB,,1,
C233,C233,9,20,CLUB,,1,
C233,C233,9,21,CLUB,,1,
C233,C233,10,1,CLUB,,1,
C233,C233,10,2,CLUB,,1,
C233,C233,10,3,CLUB,,1,
C233,C233,10,4,CLUB,,1,
C233,C233,10,5,CLUB,,1,
C233,C233,10,6,CLUB,,1,
C233,C233,10,7,SPONSOR,,1,
C233,C233,10,8,SPONSOR,,1,
C233,C233,10,9,SPONSOR,,1,
C233,C233,10,10,SPONSOR,,1,
C233,C233,10,11,SPONSOR,,1,
C233,C233,10,12,SPONSOR,,1,
C233,C233,10,13,CLUB,,1,
C233,C233,10,14,SALES-INVENTORY,,1,
C233,C233,10,15,SALES-INVENTORY,,1,
C233,C233,10,16,SALES-INVENTORY,,1,
C233,C233,10,17,SALES-INVENTORY,,1,
C233,C233,10,18,CLUB,,1,
C233,C233,10,19,CLUB,,1,
C233,C233,10,20,CLUB,,1,
C233,C233,10,21,CLUB,,1,
C233,C233,11,1,ADA-LTDMOB,,1,Semi-Ambulatory
C233,C233,11,2,ADA-LTDMOB,,1,Semi-Ambulatory
C233,C233,11,3,CLUB,,1,
C233,C233,11,4,CLUB,,1,
C233,C233,11,5,CLUB,,1,
C233,C233,11,6,CLUB,,1,
C233,C233,11,7,CLUB,,1,
C233,C233,11,8,CLUB,,1,
C233,C233,11,9,CLUB,,1,
C233,C233,11,10,CLUB,,1,
C233,C233,11,11,CLUB,,1,
C233,C233,11,12,CLUB,,1,
C233,C233,11,13,CLUB,,1,
C233,C233,11,14,CLUB,,1,
C233,C233,11,15,CLUB,,1,
C233,C233,11,16,CLUB,,1,
C233,C233,11,17,CLUB,,1,
C233,C233,11,18,CLUB,,1,
C233,C233,11,19,CLUB,,1,
C233,C233,11,20,CLUB,,1,
C233,C233,11,21,CLUB,,1,
C233,C233,12,1,ADA-LTDMOB,,1,Semi-Ambulatory
C233,C233,12,2,ADA-LTDMOB,,1,Semi-Ambulatory
C233,C233,12,3,CLUB,,1,
C233,C233,12,4,CLUB,,1,
C233,C233,12,5,CLUB,,1,
C233,C233,12,6,CLUB,,1,
C233,C233,12,7,CLUB,,1,
C233,C233,12,8,CLUB,,1,
C233,C233,12,9,CLUB,,1,
C233,C233,12,10,CLUB,,1,
C233,C233,12,11,CLUB,,1,
C233,C233,12,12,CLUB,,1,
C233,C233,12,13,CLUB,,1,
C233,C233,12,14,CLUB,,1,
C233,C233,12,15,CLUB,,1,
C233,C233,12,16,CLUB,,1,
C233,C233,12,17,CLUB,,1,
C233,C233,12,18,CLUB,,1,
C233,C233,12,19,CLUB,,1,
C233,C233,12,20,CLUB,,1,
C233,C233,12,21,CLUB,,1,
C233,C233,13,1,SALES-INVENTORY,,1,
C233,C233,13,2,SALES-INVENTORY,,1,
C233,C233,13,3,CLUB,,1,
C233,C233,13,4,CLUB,,1,
C233,C233,13,5,CLUB,,1,
C233,C233,13,6,CLUB,,1,
C233,C233,13,7,CLUB,,1,
C233,C233,13,8,CLUB,,1,
C233,C233,13,9,CLUB,,1,
C233,C233,13,10,CLUB,,1,
C233,C233,13,11,CLUB,,1,
C233,C233,13,12,CLUB,,1,
C233,C233,13,13,CLUB,,1,
C233,C233,13,14,CLUB,,1,
C233,C233,13,15,CLUB,,1,
C233,C233,13,16,CLUB,,1,
C233,C233,13,17,CLUB,,1,
C233,C233,13,18,CLUB,,1,
C233,C233,13,19,CLUB,,1,
C233,C233,13,20,CLUB,,1,
C233,C233,13,21,CLUB,,1,
C233,C233,13,22,CLUB,,1,
C233,C233,14,1,CLUB,,1,
C233,C233,14,2,CLUB,,1,
C233,C233,14,3,CLUB,,1,
C233,C233,14,4,CLUB,,1,
C233,C233,14,5,CLUB,,1,
C233,C233,14,6,CLUB,,1,
C233,C233,14,7,CLUB,,1,
C233,C233,14,8,CLUB,,1,
C233,C233,14,9,CLUB,,1,
C233,C233,14,10,CLUB,,1,
C233,C233,14,11,CLUB,,1,
C233,C233,14,12,CLUB,,1,
C233,C233,14,13,CLUB,,1,
C233,C233,14,14,CLUB,,1,
C233,C233,14,15,CLUB,,1,
C233,C233,14,16,CLUB,,1,
C233,C233,14,17,CLUB,,1,
C233,C233,14,18,CLUB,,1,
C233,C233,14,19,CLUB,,1,
C233,C233,14,20,CLUB,,1,
C233,C233,14,21,CLUB,,1,
C233,C233,14,22,CLUB,,1,
C233,C233,15,4,CLUB,,1,
C233,C233,15,5,CLUB,,1,
C233,C233,15,6,CLUB,,1,
C233,C233,15,7,CLUB,,1,
C233,C233,15,8,CLUB,,1,
C233,C233,15,9,CLUB,,1,
C233,C233,15,10,CLUB,,1,
C233,C233,15,11,CLUB,,1,
C233,C233,15,12,CLUB,,1,
C233,C233,15,13,CLUB,,1,
C233,C233,15,14,CLUB,,1,
C233,C233,15,15,CLUB,,1,
C233,C233,15,16,CLUB,,1,
C233,C233,15,17,CLUB,,1,
C233,C233,15,18,CLUB,,1,
C233,C233,15,19,CLUB,,1,
C233,C233,15,20,CLUB,,1,
C233,C233,13W,1,ADA-KILL,,1,Wheelchair
C233,C233,13W,2,ADA-KILL,,1,Wheelchair
C233,C233,13W,3,ADA-KILL,,1,Wheelchair
C233,C233,13W,4,ADA-KILL,,1,Wheelchair
C233,C233,13W,5,ADA-KILL,,1,Wheelchair
C233,C233,13W,6,ADA-KILL,,1,Wheelchair
C233,C233,13W,7,ADA-KILL,,1,Wheelchair
C233,C233,13W,8,ADA-KILL,,1,Wheelchair
C233,C233,13W,9,ADA-KILL,,1,Wheelchair
C233,C233,13W,10,ADA-KILL,,1,Wheelchair
C233,C233,13W,11,ADA-KILL,,1,Wheelchair
C233,C233,13W,12,ADA-KILL,,1,Wheelchair
C233,C233,13W,13,ADA-KILL,,1,Wheelchair
C233,C233,13W,14,ADA-KILL,,1,Wheelchair
C233,C233,13W,15,ADA-KILL,,1,Wheelchair
C233,C233,13W,16,ADA-KILL,,1,Wheelchair
C234,C234,1,1,CLUB,,1,
C234,C234,1,2,CLUB,,1,
C234,C234,1,3,CLUB,,1,
C234,C234,1,4,CLUB,,1,
C234,C234,1,5,CLUB,,1,
C234,C234,1,6,CLUB,,1,
C234,C234,1,7,CLUB,,1,
C234,C234,1,8,CLUB,,1,
C234,C234,1,9,CLUB,,1,
C234,C234,1,10,CLUB,,1,
C234,C234,1,11,CLUB,,1,
C234,C234,1,12,CLUB,,1,
C234,C234,2,1,CLUB,,1,
C234,C234,2,2,CLUB,,1,
C234,C234,2,3,CLUB,,1,
C234,C234,2,4,CLUB,,1,
C234,C234,2,5,CLUB,,1,
C234,C234,2,6,CLUB,,1,
C234,C234,2,7,CLUB,,1,
C234,C234,2,8,CLUB,,1,
C234,C234,2,9,CLUB,,1,
C234,C234,2,10,CLUB,,1,
C234,C234,2,11,CLUB,,1,
C234,C234,2,12,CLUB,,1,
C234,C234,3,1,CLUB,,1,
C234,C234,3,2,CLUB,,1,
C234,C234,3,3,CLUB,,1,
C234,C234,3,4,CLUB,,1,
C234,C234,3,5,CLUB,,1,
C234,C234,3,6,CLUB,,1,
C234,C234,3,7,CLUB,,1,
C234,C234,3,8,CLUB,,1,
C234,C234,3,9,CLUB,,1,
C234,C234,3,10,CLUB,,1,
C234,C234,3,11,CLUB,,1,
C234,C234,3,12,CLUB,,1,
C234,C234,4,1,CLUB,,1,
C234,C234,4,2,CLUB,,1,
C234,C234,4,3,CLUB,,1,
C234,C234,4,4,CLUB,,1,
C234,C234,4,5,CLUB,,1,
C234,C234,4,6,CLUB,,1,
C234,C234,4,7,CLUB,,1,
C234,C234,4,8,CLUB,,1,
C234,C234,4,9,CLUB,,1,
C234,C234,4,10,CLUB,,1,
C234,C234,4,11,CLUB,,1,
C234,C234,4,12,CLUB,,1,
C234,C234,5,1,CLUB,,1,
C234,C234,5,2,CLUB,,1,
C234,C234,5,3,CLUB,,1,
C234,C234,5,4,CLUB,,1,
C234,C234,5,5,CLUB,,1,
C234,C234,5,6,CLUB,,1,
C234,C234,5,7,CLUB,,1,
C234,C234,5,8,CLUB,,1,
C234,C234,5,9,CLUB,,1,
C234,C234,5,10,CLUB,,1,
C234,C234,5,11,CLUB,,1,
C234,C234,5,12,CLUB,,1,
C234,C234,6,1,CLUB,,1,
C234,C234,6,2,CLUB,,1,
C234,C234,6,3,CLUB,,1,
C234,C234,6,4,CLUB,,1,
C234,C234,6,5,CLUB,,1,
C234,C234,6,6,CLUB,,1,
C234,C234,6,7,CLUB,,1,
C234,C234,6,8,CLUB,,1,
C234,C234,6,9,CLUB,,1,
C234,C234,6,10,CLUB,,1,
C234,C234,6,11,CLUB,,1,
C234,C234,6,12,CLUB,,1,
C234,C234,7,1,CLUB,,1,
C234,C234,7,2,CLUB,,1,
C234,C234,7,3,CLUB,,1,
C234,C234,7,4,CLUB,,1,
C234,C234,7,5,CLUB,,1,
C234,C234,7,6,CLUB,,1,
C234,C234,7,7,CLUB,,1,
C234,C234,7,8,CLUB,,1,
C234,C234,7,9,CLUB,,1,
C234,C234,7,10,CLUB,,1,
C234,C234,7,11,CLUB,,1,
C234,C234,7,12,CLUB,,1,
C234,C234,8,1,CLUB,,1,
C234,C234,8,2,CLUB,,1,
C234,C234,8,3,CLUB,,1,
C234,C234,8,4,CLUB,,1,
C234,C234,8,5,CLUB,,1,
C234,C234,8,6,CLUB,,1,
C234,C234,8,7,CLUB,,1,
C234,C234,8,8,CLUB,,1,
C234,C234,8,9,CLUB,,1,
C234,C234,8,10,CLUB,,1,
C234,C234,8,11,CLUB,,1,
C234,C234,8,12,CLUB,,1,
C234,C234,9,1,CLUB,,1,
C234,C234,9,2,CLUB,,1,
C234,C234,9,3,CLUB,,1,
C234,C234,9,4,CLUB,,1,
C234,C234,9,5,CLUB,,1,
C234,C234,9,6,CLUB,,1,
C234,C234,9,7,CLUB,,1,
C234,C234,9,8,CLUB,,1,
C234,C234,9,9,CLUB,,1,
C234,C234,9,10,CLUB,,1,
C234,C234,9,11,CLUB,,1,
C234,C234,9,12,CLUB,,1,
C234,C234,10,1,CLUB,,1,
C234,C234,10,2,CLUB,,1,
C234,C234,10,3,CLUB,,1,
C234,C234,10,4,CLUB,,1,
C234,C234,10,5,SALES-INVENTORY,,1,
C234,C234,10,6,SALES-INVENTORY,,1,
C234,C234,10,7,SALES-INVENTORY,,1,
C234,C234,10,8,CLUB,,1,
C234,C234,10,9,CLUB,,1,
C234,C234,10,10,CLUB,,1,
C234,C234,10,11,CLUB,,1,
C234,C234,10,12,CLUB,,1,
C234,C234,11,1,CLUB,,1,
C234,C234,11,2,CLUB,,1,
C234,C234,11,3,CLUB,,1,
C234,C234,11,4,CLUB,,1,
C234,C234,11,5,CLUB,,1,
C234,C234,11,6,CLUB,,1,
C234,C234,11,7,CLUB,,1,
C234,C234,11,8,CLUB,,1,
C234,C234,11,9,CLUB,,1,
C234,C234,11,10,CLUB,,1,
C234,C234,11,11,CLUB,,1,
C234,C234,11,12,CLUB,,1,
C234,C234,12,1,CLUB,,1,
C234,C234,12,2,CLUB,,1,
C234,C234,12,3,CLUB,,1,
C234,C234,12,4,CLUB,,1,
C234,C234,12,5,CLUB,,1,
C234,C234,12,6,CLUB,,1,
C234,C234,12,7,CLUB,,1,
C234,C234,12,8,CLUB,,1,
C234,C234,12,9,CLUB,,1,
C234,C234,12,10,CLUB,,1,
C234,C234,12,11,CLUB,,1,
C234,C234,12,12,CLUB,,1,
C234,C234,13,1,CLUB,,1,
C234,C234,13,2,CLUB,,1,
C234,C234,13,3,CLUB,,1,
C234,C234,13,4,CLUB,,1,
C234,C234,13,5,CLUB,,1,
C234,C234,13,6,CLUB,,1,
C234,C234,13,7,CLUB,,1,
C234,C234,13,8,CLUB,,1,
C234,C234,13,9,CLUB,,1,
C234,C234,13,10,CLUB,,1,
C234,C234,13,11,CLUB,,1,
C234,C234,13,12,CLUB,,1,
C234,C234,14,1,CLUB,,1,
C234,C234,14,2,CLUB,,1,
C234,C234,14,3,CLUB,,1,
C234,C234,14,4,CLUB,,1,
C234,C234,14,5,CLUB,,1,
C234,C234,14,6,CLUB,,1,
C234,C234,14,7,CLUB,,1,
C234,C234,14,8,CLUB,,1,
C234,C234,14,9,CLUB,,1,
C234,C234,14,10,CLUB,,1,
C234,C234,14,11,CLUB,,1,
C234,C234,14,12,CLUB,,1,
C234,C234,14,13,CLUB,,1,
C234,C234,15,4,CLUB,,1,
C234,C234,15,5,CLUB,,1,
C234,C234,15,6,CLUB,,1,
C234,C234,15,7,CLUB,,1,
C234,C234,15,8,NFL-TV,,1,
C234,C234,15,9,NFL-TV,,1,
C234,C234,15,10,CLUB,,1,
C234,C234,15,11,CLUB,,1,
C234,C234,15,12,CLUB,,1,
C234,C234,15,13,CLUB,,1,
C234,C234,13W,1,ADA-KILL,,1,Wheelchair
C234,C234,13W,2,ADA-KILL,,1,Wheelchair
C234,C234,13W,3,ADA-KILL,,1,Wheelchair
C234,C234,13W,4,ADA-KILL,,1,Wheelchair
C234,C234,13W,5,ADA-KILL,,1,Wheelchair
C234,C234,13W,6,ADA-KILL,,1,Wheelchair
C234,C234,13W,7,ADA-KILL,,1,Wheelchair
C234,C234,13W,8,ADA-KILL,,1,Wheelchair
C234,C234,13W,9,ADA-KILL,,1,Wheelchair
C235,C235,1,1,OPTUM-CLUB,,1,Optum-Club
C235,C235,1,2,OPTUM-CLUB,,1,Optum-Club
C235,C235,1,3,OPTUM-CLUB,,1,Optum-Club
C235,C235,1,4,OPTUM-CLUB,,1,Optum-Club
C235,C235,1,5,FOUNDERS,,1,Founders-Club
C235,C235,1,6,FOUNDERS,,1,Founders-Club
C235,C235,1,7,FOUNDERS,,1,Founders-Club
C235,C235,1,8,FOUNDERS,,1,Founders-Club
C235,C235,1,11,FOUNDERS,,1,Founders-Club
C235,C235,1,12,FOUNDERS,,1,Founders-Club
C235,C235,1,13,FOUNDERS,,1,Founders-Club
C235,C235,1,14,FOUNDERS,,1,Founders-Club
C235,C235,1,15,FOUNDERS,,1,Founders-Club
C235,C235,1,16,FOUNDERS,,1,Founders-Club
C235,C235,1,17,FOUNDERS,,1,Founders-Club
C235,C235,1,18,FOUNDERS,,1,Founders-Club
C235,C235,1,19,FOUNDERS,,1,Founders-Club
C235,C235,1,20,FOUNDERS,,1,Founders-Club
C235,C235,1,21,FOUNDERS,,1,Founders-Club
